frame_index,frame_time_s,capture_latency_s,rectification_latency_s,segmentation_latency_s,occupancy_preprocessing_latency_s,pipeline_latency_s,capture_fps,display_fps,poisson_updates_per_s,poisson_version,field_age_s,last_solve_time_s,hjr_solve_time_s,poisson_residual,forcing_method,solver,grid_nx,grid_ny,occupied_fraction_instantaneous,occupied_fraction_filtered,occupied_fraction_inflated,changed_fraction,submitted_poisson_task,camera_moved,camera_translation_px,camera_rotation_deg,field_stale,discarded_queued_tasks,discarded_obsolete_solves,queue_size,queue_maximum_observed_size,contingency_status,hold_reason,time_s,occupancy_version,position_x_m,position_y_m,active_target,tau_active,tau_contingency,accepted_dt_s,backtracks,nominal_u_x,nominal_u_y,safe_u_x,safe_u_y,intervention_norm,success,safe_velocity_xy,nominal_velocity_xy,omega_active,omega_contingency,solver_status,solve_time_s,poisson_h_raw,poisson_h_effective,reachability_values,pivot,reachable_count,constraint_names,residuals
22,3173.690628874,0.009795090000352502,0.00592076500015537,0.00730098599979101,0.0003457200000411831,0.08550087100002202,6.383923007489425,6.6150426162730085,6.403382230366017,20,0.09479409000005035,0.03534858800003349,0.031246108999766875,4.061647587150219e-07,constant,conjugate_gradient,64,48,0.07486979166666667,0.07194010416666667,0.19205729166666666,0.0032552083333333335,True,False,,,False,0,0,0,1,optimal,,3173.716401011,20,1.7089114502854308,0.7306117666134047,4,-9.371157052000182,-10.0,0.09388321999995242,0,0.44861221329831874,-0.03531404932295005,0.44861221329831874,-0.03531404932295005,0.0,True,"[0.44861221329831874, -0.03531404932295005]","[0.44861221329831874, -0.03531404932295005]",0.0,0.0,optimal,0.0008343300000888121,0.4335064922667934,0.41350649226679337,"{'1': None, '2': 0.18838843817895512, '3': 1.2950269353376687, '4': 4.164113393170947}",1.2950269353376687,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.8369728976867647, 'active_hj_LZ_4': 3.8574722779106123, 'contingency_LZ-2': 0.5375433947317774, 'contingency_LZ-3': 0.8620753538303468, 'contingency_LZ-4': 2.7511011149836198}"
23,3173.776225008,0.009244871000191779,0.006356675999995787,0.019062790000134555,0.00045486500039260136,0.09492815700014035,6.616474848513105,7.4030251708398565,6.525982696790599,21,0.0982048420000865,0.03447578399982376,0.034487877000174194,3.9091511894184805e-07,constant,conjugate_gradient,64,48,0.07259114583333333,0.0751953125,0.1953125,0.009114583333333334,True,False,,,False,0,0,0,1,optimal,,3173.813794773,21,1.7526034814177625,0.7271723984983841,4,-9.273763290000044,-10.0,0.09739376200013794,0,0.4486122132983188,-0.03531404932295005,0.4486122132983188,-0.03531404932295005,0.0,True,"[0.4486122132983188, -0.03531404932295005]","[0.4486122132983188, -0.03531404932295005]",0.0,0.0,optimal,0.0007231489998957841,0.43483763714951174,0.4148376371495117,"{'1': None, '2': 0.1731900757654481, '3': 1.3090916311659666, '4': 4.207608988868177}",1.3090916311659666,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.8349487363702757, 'active_hj_LZ_4': 3.8537720553479704, 'contingency_LZ-2': 0.5291842954043467, 'contingency_LZ-3': 0.8698109365359106, 'contingency_LZ-4': 2.7747694843572}"
24,3173.871346155,0.00948232900009316,0.0068150600000080885,0.01961416999984067,0.00035106899986203643,0.11074103300006755,7.7412444408433725,7.498770567191894,6.644613220699812,22,0.09646878600005948,0.03393290200028787,0.03406409899980645,3.431961630440128e-07,constant,conjugate_gradient,64,48,0.07161458333333333,0.072265625,0.19270833333333334,0.013671875,True,False,,,False,0,0,0,1,optimal,,3173.909814773,22,1.795679226138646,0.7237815434823961,4,-9.177743290000091,-10.0,0.09601999999995314,0,0.44861221329831885,-0.03531404932295005,0.44861221329831885,-0.03531404932295005,0.0,True,"[0.44861221329831885, -0.03531404932295005]","[0.44861221329831885, -0.03531404932295005]",0.0,0.0,optimal,0.0008198630002880236,0.4330697854476216,0.4130697854476216,"{'1': None, '2': 0.15951504197755106, '3': 1.3236822431848791, '4': 4.252730999972956}",1.3236822431848791,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.8258815223718587, 'active_hj_LZ_4': 3.849933471673341, 'contingency_LZ-2': 0.4716101796038546, 'contingency_LZ-3': 0.8778357731463128, 'contingency_LZ-4': 2.7993228766854887}"
25,3173.982163383,0.009968360000129906,0.0007989770001586294,0.013735472999997,0.00048060300014185486,0.09572243599996,7.81861602512273,7.64223994529789,6.748432244327811,23,0.1000694280000971,0.03833577700015667,0.03254236900011165,2.927197257918124e-07,constant,conjugate_gradient,64,48,0.07356770833333333,0.07161458333333333,0.19205729166666666,0.0032552083333333335,True,False,,,False,0,0,0,1,optimal,,3174.009161924,23,1.8402475714336717,0.7202731932918849,4,-9.078396139000017,-10.0,0.09934715100007452,0,0.4486122132983188,-0.03531404932295005,0.4486122132983188,-0.03531404932295005,0.0,True,"[0.4486122132983188, -0.03531404932295005]","[0.4486122132983188, -0.03531404932295005]",0.0,0.0,optimal,0.0008684419999553938,0.43423432048730637,0.41423432048730635,"{'1': None, '2': 0.20568930031963628, '3': 1.3380670511775445, '4': 4.297216554461267}",1.3380670511775445,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.8232753625030265, 'active_hj_LZ_4': 3.8461490321274354, 'contingency_LZ-2': 0.44772832960201314, 'contingency_LZ-3': 0.885747417542279, 'contingency_LZ-4': 2.8235299376198206}"
26,3174.077994413,0.00989208500004679,0.006773944000087795,0.006241136999960872,0.00038475899964396376,0.09496173300021837,7.950733173758392,8.444528539440084,6.857084737685597,24,0.09511100200006695,0.0351851870000246,0.031207511000047816,2.994976426862195e-07,constant,conjugate_gradient,64,48,0.06966145833333333,0.07356770833333333,0.19270833333333334,0.009765625,True,False,,,False,0,0,0,1,optimal,,3174.103570605,24,1.8826004587716587,0.716939240474536,4,-8.983987458000012,-10.0,0.09440868100000444,0,0.4486122132983188,-0.03531404932295003,0.4486122132983188,-0.03531404932295003,0.0,True,"[0.4486122132983188, -0.03531404932295003]","[0.4486122132983188, -0.03531404932295003]",0.0,0.0,optimal,0.0009001040002658556,0.43447741243282634,0.4144774124328263,"{'1': None, '2': 0.2550636701624418, '3': 1.3529503014561852, '4': 4.343243560283746}",1.3529503014561852,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.8193530327797974, 'active_hj_LZ_4': 3.842233459465304, 'contingency_LZ-2': 0.312793277963869, 'contingency_LZ-3': 0.8939332051955313, 'contingency_LZ-4': 2.84857578783761}"
27,3174.173050338,0.009840352999617608,0.000681490999795642,0.012480810999932146,0.00034500900028433534,0.09335441900020669,8.074770146961672,8.571071036854176,6.9582527487090475,25,0.09560969300036959,0.0358148989998881,0.03157908499997575,3.1792053079016114e-07,constant,conjugate_gradient,64,48,0.07356770833333333,0.06966145833333333,0.18782552083333334,0.0107421875,True,False,,,False,0,0,0,1,optimal,,3174.198439293,25,1.9251597108679022,0.7135890429473118,4,-8.889118770000334,-10.0,0.09486868799967851,0,0.4486122132983188,-0.03531404932295003,0.4486122132983188,-0.03531404932295003,0.0,True,"[0.4486122132983188, -0.03531404932295003]","[0.4486122132983188, -0.03531404932295003]",0.0,0.0,optimal,0.0007715820001976681,0.4335413061059012,0.4135413061059012,"{'1': None, '2': 0.26912910824613956, '3': 1.3670937168803317, '4': 4.3869825992630975}",1.3670937168803317,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.8131140668996893, 'active_hj_LZ_4': 3.838512526890285, 'contingency_LZ-2': 0.29833694785669684, 'contingency_LZ-3': 0.9017120836788115, 'contingency_LZ-4': 2.872376628221885}"
28,3174.266492589,0.00973868000028233,0.0007798339997862058,0.012913983000089502,0.00037191999990682234,0.09359691500003464,8.566935531942232,8.658477450511633,7.055852928334733,26,0.09468168200010041,0.033892676000050415,0.03134891899981085,3.4745483645792774e-07,constant,conjugate_gradient,64,48,0.07096354166666667,0.0732421875,0.193359375,0.010091145833333334,True,False,,,False,0,0,0,1,optimal,,3174.292495964,26,1.9673546822207242,0.7102675210284622,4,-8.795062099000244,-10.0,0.09405667100008941,0,0.4486122132983188,-0.03531404932295002,0.4486122132983188,-0.03531404932295002,0.0,True,"[0.4486122132983188, -0.03531404932295002]","[0.4486122132983188, -0.03531404932295002]",0.0,0.0,optimal,0.0007050109998090193,0.4329669757348819,0.4129669757348819,"{'1': None, '2': 0.33927852251481294, '3': 1.381306046201224, '4': 4.430934757034878}",1.381306046201224,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.808018940994125, 'active_hj_LZ_4': 3.8347734640436455, 'contingency_LZ-2': 0.3365644399012542, 'contingency_LZ-3': 0.9095288648053022, 'contingency_LZ-4': 2.8962934383777843}"
29,3174.360225378,0.010103243999765255,0.006912241999998514,0.00640725699986433,0.0004434269999364915,0.09432078800000454,8.665023160849715,9.076337051187906,7.147835502281194,27,0.09495616899994275,0.03365348199986329,0.031200331000036385,4.4171817847882267e-07,constant,conjugate_gradient,64,48,0.07486979166666667,0.0712890625,0.19140625,0.011067708333333334,True,False,,,False,0,0,0,1,optimal,,3174.386754915,27,2.009640398852025,0.7069388557837177,4,-8.700803148000215,-10.0,0.0942589510000289,0,0.4486122132983187,-0.035314049322950056,0.4486122132983187,-0.035314049322950056,0.0,True,"[0.4486122132983187, -0.035314049322950056]","[0.4486122132983187, -0.035314049322950056]",0.0,0.0,optimal,0.0007937290001791553,0.4278653827208778,0.4078653827208778,"{'1': None, '2': 0.40930628807878033, '3': 1.3953967268174106, '4': 4.474510711656475}",1.3953967268174106,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.7919920557114777, 'active_hj_LZ_4': 3.8310664052507994, 'contingency_LZ-2': 0.3749289978379574, 'contingency_LZ-3': 0.9172787391442044, 'contingency_LZ-4': 2.9200055355052643}"
30,3174.454640709,0.009882576000109111,0.0005630170003314561,0.013384671000039816,0.0003781700002036814,0.09542226099983964,9.087665460121169,9.143995884432222,7.235500675348991,28,0.09514672099976451,0.03374820999988515,0.032065057000181696,3.376660444587287e-07,constant,conjugate_gradient,64,48,0.0693359375,0.07421875,0.1953125,0.0078125,True,False,,,False,0,0,0,1,optimal,,3174.481235764,28,2.0520256616361583,0.7036023544220623,4,-8.60632229900035,-10.0,0.09448084899986497,0,0.4486122132983188,-0.0353140493229501,0.4486122132983188,-0.0353140493229501,0.0,True,"[0.4486122132983188, -0.0353140493229501]","[0.4486122132983188, -0.0353140493229501]",0.0,0.0,optimal,0.0009230789996763633,0.42852077987465453,0.4085207798746545,"{'1': None, '2': 0.4234272723708665, '3': 1.4095177111094968, '4': 4.518180381524469}",1.4095177111094968,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.7897630373911665, 'active_hj_LZ_4': 3.8273513739893934, 'contingency_LZ-2': 0.382695539198605, 'contingency_LZ-3': 0.9250452805048517, 'contingency_LZ-4': 2.943768628303275}"
31,3174.55018953,0.009695415000351204,0.0063378770000781515,0.0068866639999214385,0.00038059300004533725,0.0919377580003129,9.155492731967124,9.229578122946672,7.317780924447116,29,0.09514627599992309,0.03606413399984376,0.030719617000158905,4.6679532061943974e-07,constant,conjugate_gradient,64,48,0.07194010416666667,0.06966145833333333,0.18815104166666666,0.01171875,True,False,,,False,0,0,0,1,optimal,,3174.575418761,29,2.0919747750929134,0.7004576229118619,4,-8.512139302000161,-10.0,0.09418299700018906,0,0.424164814554318,-0.03338958846461548,0.424164814554318,-0.03338958846461548,0.0,True,"[0.424164814554318, -0.03338958846461548]","[0.424164814554318, -0.03338958846461548]",0.0,0.0,optimal,0.0006548249998559186,0.42201226944050224,0.4020122694405022,"{'1': None, '2': 0.49351858426978, '3': 1.4236719380606289, '4': 4.561952855553708}",1.4236719380606289,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.7726407867227422, 'active_hj_LZ_4': 3.7986406165825306, 'contingency_LZ-2': 0.413081743170445, 'contingency_LZ-3': 0.9246660877554103, 'contingency_LZ-4': 2.942600682083188}"
32,3174.642229181,0.0099729219996334,0.000574363999930938,0.01276263999989169,0.0004710590001195669,0.0855812079998941,9.231756233334968,9.617308780972287,7.3991719872394075,30,0.0937841859999935,0.03248746100007338,0.031740342999910354,4.2976469671884843e-07,constant,conjugate_gradient,64,48,0.07096354166666667,0.07194010416666667,0.19075520833333334,0.0078125,True,False,,,False,0,0,0,1,optimal,,3174.66875359,30,2.127835481853975,0.6976347243598916,4,-8.418804473000147,-10.0,0.093334829000014,0,0.38421570109756287,-0.030244856954415034,0.38421570109756287,-0.030244856954415034,0.0,True,"[0.38421570109756287, -0.030244856954415034]","[0.38421570109756287, -0.030244856954415034]",0.0,0.0,optimal,0.0007384159998764517,0.41909749498849236,0.39909749498849234,"{'1': None, '2': 0.5068592782096344, '3': 1.4370126320004837, '4': 4.603209448445034}",1.4370126320004837,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.766610545297248, 'active_hj_LZ_4': 3.7517683651053173, 'contingency_LZ-2': 0.4070784308975104, 'contingency_LZ-3': 0.9186627754824758, 'contingency_LZ-4': 2.9242544623049715}"
33,3176.900854359,0.001246800999979314,0.0006645700000262877,0.002554239999881247,0.0003696170001603605,0.06410257200013803,0.0,0.0,4.408738048479812,31,2.2400302870000814,0.03501991299981455,0.0298340599997573,3.6815598036810115e-07,constant,conjugate_gradient,64,48,0.07421875,0.07096354166666667,0.19010416666666666,0.011067708333333334,True,False,,,True,0,0,0,1,hold,synchronized safety snapshot is stale (2.240 s),,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3176.965161629,0.009745934999955352,0.006403981999937969,0.018384013999821036,0.00039138900001489674,0.09393161300022257,13.694230912174978,10.623120597343808,4.556248109684268,32,0.0951616790002845,0.03210493699998551,0.03364717200020095,2.9330446693620615e-07,constant,conjugate_gradient,64,48,0.07161458333333333,0.07389322916666667,0.19368489583333334,0.009440104166666666,True,False,,,False,0,0,0,1,optimal,,3177.00232336,32,2.1606912303884656,0.6950483714031612,4,-8.324487614999963,-10.0,0.09431685800018386,0,0.3483549943365012,-0.027421958402444768,0.3483549943365012,-0.027421958402444768,0.0,True,"[0.3483549943365012, -0.027421958402444768]","[0.3483549943365012, -0.027421958402444768]",0.0,0.0,optimal,0.0008328529997925216,0.41190047536058666,0.39190047536058664,"{'1': None, '2': 0.574771765662506, '3': 1.4489880345055752, '4': 4.640243826723238}",1.4489880345055752,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.7506652652292399, 'active_hj_LZ_4': 3.705334336448612, 'contingency_LZ-2': 0.432454896491497, 'contingency_LZ-3': 0.9132738443551848, 'contingency_LZ-4': 2.9078223779230816}"
35,3177.059166983,0.009889907000342646,0.006309259000317979,0.017513204000351834,0.00040309600035470794,0.0960810470000979,11.976345448237204,10.51008313203169,4.629148112501116,33,0.09368624799981262,0.032201872999849,0.0328030270002273,3.7967810584405015e-07,constant,conjugate_gradient,64,48,0.06998697916666667,0.07194010416666667,0.19173177083333334,0.013020833333333334,True,False,,,False,0,0,0,1,optimal,,3177.095470732,33,2.190079156002969,0.692735000023859,4,-8.23134024299976,-10.0,0.09314737200020318,0,0.3154992458020107,-0.024835605445714393,0.3154992458020107,-0.024835605445714393,0.0,True,"[0.3154992458020107, -0.024835605445714393]","[0.3154992458020107, -0.024835605445714393]",0.0,0.0,optimal,0.0009709910000310629,0.40476683621554077,0.38476683621554075,"{'1': None, '2': 0.6416807708216821, '3': 1.4599599547169695, '4': 4.674174898632872}",1.4599599547169695,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.7355112328770317, 'active_hj_LZ_4': 3.6584201127297695, 'contingency_LZ-2': 0.45828292911765034, 'contingency_LZ-3': 0.9083364802600571, 'contingency_LZ-4': 2.8927976008449963}"
36,3177.155333569,0.009363170000142418,0.006813302000409749,0.01768141699994885,0.0003658200002973899,0.0959243819997937,11.417085970556935,10.478334393318521,4.768309814977572,34,0.09690636499999528,0.03456379699991885,0.0320426570001473,3.440133724552652e-07,constant,conjugate_gradient,64,48,0.07421875,0.06966145833333333,0.18717447916666666,0.011067708333333334,True,False,,,False,0,0,0,1,optimal,,3177.191672136,34,2.217603466705203,0.6905683294854612,4,-8.135138839000103,-10.0,0.09620140399965749,0,0.2861113201875072,-0.022522234066412183,0.2861113201875072,-0.022522234066412183,0.0,True,"[0.2861113201875072, -0.022522234066412183]","[0.2861113201875072, -0.022522234066412183]",0.0,0.0,optimal,0.0008044100000006438,0.3977519773779008,0.3777519773779008,"{'1': None, '2': 0.6514946386957394, '3': 1.4697738225910268, '4': 4.70452465055692}",1.4697738225910268,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.7211865399815107, 'active_hj_LZ_4': 3.612089467578632, 'contingency_LZ-2': 0.4538666885743248, 'contingency_LZ-3': 0.9039202397167315, 'contingency_LZ-4': 2.879383253328138}"
37,3177.251426649,0.008984515000065585,0.0063304710001830244,0.01846567699976731,0.00042572100028337445,0.10693538699979399,11.153704972603261,10.16766497334478,4.79778985275251,35,0.09698177799964469,0.034328698000081204,0.03396333799992135,3.37206145673008e-07,constant,conjugate_gradient,64,48,0.07421875,0.07421875,0.19173177083333334,0.008463541666666666,True,False,,,False,0,0,0,1,optimal,,3177.2879968,35,2.2425117735087268,0.6886075866680874,4,-8.038814174999754,-10.0,0.096324664000349,0,0.25858700948527336,-0.020355563528014375,0.25858700948527336,-0.020355563528014375,0.0,True,"[0.25858700948527336, -0.020355563528014375]","[0.25858700948527336, -0.020355563528014375]",0.0,0.0,optimal,0.0007454219999090128,0.39022033029889935,0.37022033029889934,"{'1': None, '2': 0.7166232518956157, '3': 1.4789653508431235, '4': 4.732949794020634}",1.4789653508431235,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.7072396303732401, 'active_hj_LZ_4': 3.5642374698410744, 'contingency_LZ-2': 0.4804958975821592, 'contingency_LZ-3': 0.8997840520032884, 'contingency_LZ-4': 2.866840643031738}"
38,3177.358428696,0.009797031999823957,0.006156819999887375,0.007408046999898943,0.00040592100003777887,0.09765410999989399,10.723870088913639,10.181047366214298,4.806583593536312,36,0.09749463999969521,0.03587073800008511,0.03158240500033571,3.911873349693451e-07,constant,conjugate_gradient,64,48,0.07291666666666667,0.07421875,0.19075520833333334,0.0107421875,True,False,,,False,0,0,0,1,optimal,,3177.384770896,36,2.2651258187152035,0.6868274445227333,4,-7.942040078999764,-10.0,0.0967740959999901,0,0.2336787026817495,-0.01839482071064058,0.2336787026817495,-0.01839482071064058,0.0,True,"[0.2336787026817495, -0.01839482071064058]","[0.2336787026817495, -0.01839482071064058]",0.0,0.0,optimal,0.000695536999955948,0.3805060646714721,0.36050606467147206,"{'1': None, '2': 0.7249411861092385, '3': 1.4872832850567446, '4': 4.75867331538282}",1.4872832850567446,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.6877786665659884, 'active_hj_LZ_4': 3.516317775760553, 'contingency_LZ-2': 0.47675282718603007, 'contingency_LZ-3': 0.896040981607158, 'contingency_LZ-4': 2.8555076963384076}"
39,3177.456200092,0.010414871999728348,0.006886702999963745,0.007541809000031208,0.0005099380000501696,0.08773462799990739,10.625969938538324,10.363026776491,4.805861975945187,37,0.10067970699992657,0.03490646199998082,0.03523591299972395,3.60980429547908e-07,constant,conjugate_gradient,64,48,0.07259114583333333,0.07291666666666667,0.19108072916666666,0.005533854166666667,True,False,,,False,0,0,0,1,optimal,,3177.484410874,37,2.286156296542551,0.6851719583160163,4,-7.842400101000077,-10.0,0.09963997799968638,0,0.2110646574752728,-0.016614678565286423,0.2110646574752728,-0.016614678565286423,0.0,True,"[0.2110646574752728, -0.016614678565286423]","[0.2110646574752728, -0.016614678565286423]",0.0,0.0,optimal,0.0007671439998375718,0.36938454337000715,0.34938454337000713,"{'1': None, '2': 0.7324929696092211, '3': 1.4948350685567275, '4': 4.782027487127322}",1.4948350685567275,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.6654802508546523, 'active_hj_LZ_4': 3.468165475629975, 'contingency_LZ-2': 0.47335452461103833, 'contingency_LZ-3': 0.8926426790321662, 'contingency_LZ-4': 2.845233066922798}"
40,3177.544002532,0.010480446000201482,0.00597605700022541,0.01738196699989203,0.00044095400016885833,0.09854099899985158,10.728318425943625,10.330871835369187,4.799721568454771,38,0.09741173400016123,0.03457734199992046,0.03194574700000885,2.990039718042681e-07,constant,conjugate_gradient,64,48,0.06966145833333333,0.07259114583333333,0.18912760416666666,0.01171875,True,False,,,False,0,0,0,1,optimal,,3177.580846339,38,2.3044823310227947,0.683729361644893,4,-7.745964636000064,-10.0,0.09643546500001321,0,0.19003417964792524,-0.014959192358569462,0.19003417964792524,-0.014959192358569462,0.0,True,"[0.19003417964792524, -0.014959192358569462]","[0.19003417964792524, -0.014959192358569462]",0.0,0.0,optimal,0.0009103299998969305,0.3643790966876382,0.34437909668763816,"{'1': None, '2': 0.7395159331702841, '3': 1.5018580321177901, '4': 4.803746263514492}",1.5018580321177901,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.6575795980468607, 'active_hj_LZ_4': 3.4185391842310486, 'contingency_LZ-2': 0.4701941910085605, 'contingency_LZ-3': 0.8894823454296881, 'contingency_LZ-4': 2.8356533151494885}"
41,3177.642656171,0.010047173000202747,0.006035521999820048,0.018957742999646143,0.0003557360000741028,0.10004010000011476,10.656388409541924,10.286208333774844,4.793524916231109,39,0.09996253399958732,0.03490875500028778,0.03468116400017607,3.504617538396815e-07,constant,conjugate_gradient,64,48,0.072265625,0.06966145833333333,0.18391927083333334,0.008463541666666666,True,False,,,False,0,0,0,1,optimal,,3177.68012956,39,2.321530068746969,0.6823873904880893,4,-7.6466814150001134,-10.0,0.09928322099995057,0,0.17170814516768163,-0.01351659568744612,0.17170814516768163,-0.01351659568744612,0.0,True,"[0.17170814516768163, -0.01351659568744612]","[0.17170814516768163, -0.01351659568744612]",0.0,0.0,optimal,0.0010749319999376894,0.35383953054537465,0.33383953054537463,"{'1': None, '2': 0.8015728539786728, '3': 1.507977867978398, '4': 4.822672083850462}",1.507977867978398,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.6362407844633579, 'active_hj_LZ_4': 3.3692878197445095, 'contingency_LZ-2': 0.4982056615925655, 'contingency_LZ-3': 0.8867284192924143, 'contingency_LZ-4': 2.82610306401177}"
42,3177.742813407,0.009069191999969917,0.0064673269998820615,0.018388184999821533,0.0004034769999634591,0.10610930299981192,10.590614930533247,10.181352709298638,4.791581212388849,40,0.09980162100009693,0.03610370899968984,0.03366872000015064,3.858861106209588e-07,constant,conjugate_gradient,64,48,0.07259114583333333,0.072265625,0.18619791666666666,0.007486979166666667,True,False,,,False,0,0,0,1,optimal,,3177.77930537,40,2.336868639930165,0.6811799622388125,4,-7.547505604999753,-10.0,0.0991758100003608,0,0.15466040744350718,-0.012174624530642442,0.15466040744350718,-0.012174624530642442,0.0,True,"[0.15466040744350718, -0.012174624530642442]","[0.15466040744350718, -0.012174624530642442]",0.0,0.0,optimal,0.0007753909999337338,0.34548110720735403,0.325481107207354,"{'1': None, '2': 0.8072658126369747, '3': 1.5136708266367003, '4': 4.840277770538997}",1.5136708266367003,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.6217663834713043, 'active_hj_LZ_4': 3.3191478990171372, 'contingency_LZ-2': 0.4956438301963294, 'contingency_LZ-3': 0.8841665878961785, 'contingency_LZ-4': 2.817682194774532}"
43,3177.849023317,0.010310950000075536,0.006077605999962543,0.007443847000104142,0.0004770979999193514,0.09636643099975117,10.443792088520548,10.238080218102809,4.790786635092771,41,0.0971828159999859,0.035343195000223204,0.032365529000344395,4.2200952066195896e-07,constant,conjugate_gradient,64,48,0.07389322916666667,0.07259114583333333,0.18424479166666666,0.011067708333333334,True,False,,,False,0,0,0,1,optimal,,3177.875793035,41,2.350311478594377,0.6801217630780314,4,-7.451017940000167,-10.0,0.09648766499958583,0,0.13932183626031147,-0.010967196281365665,0.13932183626031147,-0.010967196281365665,0.0,True,"[0.13932183626031147, -0.010967196281365665]","[0.13932183626031147, -0.010967196281365665]",0.0,0.0,optimal,0.0008101640000859334,0.3303709654163929,0.31037096541639286,"{'1': None, '2': 0.8123880084987487, '3': 1.518793022498473, '4': 4.8561183520208555}",1.518793022498473,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.5913802718032272, 'active_hj_LZ_4': 3.2694348933036386, 'contingency_LZ-2': 0.4933388420585321, 'contingency_LZ-3': 0.8818615997583805, 'contingency_LZ-4': 2.810428832394377}"
44,3177.94550376,0.010195712000040658,0.0006889320002301247,0.01406102800001463,0.0004437480001797667,0.09988611300013872,10.438823821507166,10.181444004158834,4.793410997022979,42,0.09808154299980743,0.035341011000127764,0.033293569999841566,3.7792690932292317e-07,constant,conjugate_gradient,64,48,0.0732421875,0.07356770833333333,0.18619791666666666,0.004557291666666667,True,False,,,False,0,0,0,1,optimal,,3177.973102205,42,2.3625606593709163,0.6791575267926925,4,-7.353708769999923,-10.0,0.0973091700002442,0,0.12587899759609922,-0.009908997120584573,0.12587899759609922,-0.009908997120584573,0.0,True,"[0.12587899759609922, -0.009908997120584573]","[0.12587899759609922, -0.009908997120584573]",0.0,0.0,optimal,0.0007286269997166528,0.3136945682718294,0.2936945682718294,"{'1': None, '2': 0.8168771393150358, '3': 1.523282153314761, '4': 4.870001156270656}",1.523282153314761,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.5574775161220485, 'active_hj_LZ_4': 3.2212921290793095, 'contingency_LZ-2': 0.49131873319120206, 'contingency_LZ-3': 0.8798414908910509, 'contingency_LZ-4': 2.804282638757431}"
