step,time_s,x_m,y_m,distance_to_goal_m,clearance_to_inflated_occupancy_m,h,gradient_x,gradient_y,u_nom_x,u_nom_y,u_safe_x,u_safe_y,u_nom_norm,u_safe_norm,intervention_norm,cbf_residual,explicit_cbf_residual,solver_status,solve_time_s,was_filtered,integration_dt_s,integration_backtracks,collision
197,3.94,2.3199999999999945,1.5,1.3300000000000054,0.5736300541230586,0.3556996384206539,0.02368144647473084,-0.34641161552050215,0.49999999999999994,0.0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,0.0,1.078939638499327,1.078939638499327,optimal,4.535002517513931e-06,False,0.02,0,False
198,3.96,2.3299999999999943,1.5,1.3200000000000056,0.5693956846692074,0.355962008437838,0.020990930379362772,-0.3484602435761464,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0783814905031954,1.0783814905031954,optimal,4.6570057747885585e-06,False,0.02,0,False
199,3.98,2.339999999999994,1.5,1.3100000000000058,0.5645921684159494,0.3561122257836826,0.01891859821649043,-0.3506394952945662,0.49999999999999994,0.0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,0.0,1.077795976459293,1.077795976459293,optimal,4.617002559825778e-06,False,0.02,0,False
200,4.0,2.349999999999994,1.5,1.300000000000006,0.5597886521626914,0.35626244312952726,0.016846266053618095,-0.35281874701298577,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0772104624153906,1.0772104624153906,optimal,4.588997398968786e-06,False,0.02,0,False
201,4.0200000000000005,2.3599999999999937,1.5,1.2900000000000063,0.5549851359094333,0.35641266047537196,0.014773933890745754,-0.3549979987314054,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0766249483714887,1.0766249483714887,optimal,4.542998794931918e-06,False,0.02,0,False
202,4.04,2.3699999999999934,1.5,1.2800000000000065,0.5501816196561755,0.35656287782121665,0.01270160172787349,-0.357177250449825,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0760394343275868,1.0760394343275868,optimal,4.606998118106276e-06,False,0.02,0,False
203,4.0600000000000005,2.3799999999999932,1.5,1.2700000000000067,0.5453916308250383,0.35671089769824416,0.010647818724541395,-0.3593552215272917,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0754566024570031,1.0754566024570031,optimal,4.460998752620071e-06,False,0.02,0,False
204,4.08,2.389999999999993,1.5,1.260000000000007,0.5411224477455642,0.3567743150258073,0.009308178363528036,-0.3614838879280651,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0749770342591858,1.0749770342591858,optimal,4.552995960693806e-06,False,0.02,0,False
205,4.1,2.399999999999993,1.5,1.250000000000007,0.5368532646660903,0.35683773235337035,0.007968538002514727,-0.3636125543288383,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0744974660613682,1.0744974660613682,optimal,4.5769993448629975e-06,False,0.02,0,False
206,4.12,2.4099999999999926,1.5,1.2400000000000073,0.5325840815866163,0.35690114968093345,0.006628897641501367,-0.3657412207296117,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0740178978635508,1.0740178978635508,optimal,4.570996679831296e-06,False,0.02,0,False
207,4.14,2.4199999999999924,1.5,1.2300000000000075,0.5283148985071423,0.35696456700849655,0.005289257280488009,-0.36786988713038504,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0735383296657335,1.0735383296657335,optimal,4.538000212050974e-06,False,0.02,0,False
208,4.16,2.429999999999992,1.5,1.2200000000000077,0.5240457154276685,0.35702798433605965,0.003949616919474699,-0.3699985535311583,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0730587614679161,1.0730587614679161,optimal,4.656001692637801e-06,False,0.02,0,False
209,4.18,2.439999999999992,1.5,1.210000000000008,0.5205670924706322,0.3570443973326288,0.003317203825309055,-0.37186117544246755,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0727917939105411,1.0727917939105411,optimal,4.525005351752043e-06,False,0.02,0,False
210,4.2,2.4499999999999917,1.5,1.2000000000000082,0.5171196758342191,0.3570589548950797,0.0027127075969406375,-0.3737132955976134,0.49999999999999994,0.0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,0.0,1.0725332184837093,1.0725332184837093,optimal,4.641995474230498e-06,False,0.02,0,False
211,4.22,2.4599999999999915,1.5,1.1900000000000084,0.5136722591978062,0.3570735124575306,0.002108211368572242,-0.3755654157527592,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.072274643056878,1.072274643056878,optimal,4.509995051193982e-06,False,0.02,0,False
212,4.24,2.4699999999999913,1.5,1.1800000000000086,0.5102248425613931,0.35708807001998155,0.0015037151402038252,-0.3774175359079051,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0720160676300468,1.0720160676300468,optimal,4.5869965106248856e-06,False,0.02,0,False
213,4.26,2.479999999999991,1.5,1.1700000000000088,0.50677742592498,0.3571026275824325,0.0008992189118354082,-0.37926965606305096,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0717574922032151,1.0717574922032151,optimal,4.592002369463444e-06,False,0.02,0,False
214,4.28,2.489999999999991,1.5,1.160000000000009,0.5041475550747055,0.3571060812456367,0.0008945327193209517,-0.3806552461315348,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0717655100965704,1.0717655100965704,optimal,4.661000275518745e-06,False,0.02,0,False
215,4.3,2.4999999999999907,1.5,1.1500000000000092,0.5016098020594896,0.3571082837652637,0.0009574307561991465,-0.38198826942968994,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0718035666738908,1.0718035666738908,optimal,4.627996531780809e-06,False,0.02,0,False
216,4.32,2.5099999999999905,1.5,1.1400000000000095,0.4990720490442737,0.3571104862848907,0.0010203287930773417,-0.3833212927278451,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.071841623251211,1.071841623251211,optimal,4.560999514069408e-06,False,0.02,0,False
217,4.34,2.5199999999999902,1.5,1.1300000000000097,0.49653429602905785,0.35711268880451785,0.0010832268299555364,-0.38465431602600025,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0718796798285315,1.0718796798285315,optimal,4.480003553908318e-06,False,0.02,0,False
218,4.36,2.52999999999999,1.5,1.1200000000000099,0.4939965430138421,0.35711489132414487,0.0011461248668337292,-0.3859873393241554,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0719177364058514,1.0719177364058514,optimal,4.653003998100758e-06,False,0.02,0,False
219,4.38,2.53999999999999,1.5,1.11000000000001,0.49227965498339543,0.35713273706709436,0.0016412141226064482,-0.38669414274132846,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0722188182625862,1.0722188182625862,optimal,4.754998371936381e-06,False,0.02,0,False
220,4.4,2.5499999999999896,1.5,1.1000000000000103,0.4907244524802529,0.35715366405100124,0.002221431951798407,-0.3872775998183073,0.49999999999999994,0.0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,0.0,1.072571708128903,1.072571708128903,optimal,4.720001015812159e-06,False,0.02,0,False
221,4.42,2.5599999999999894,1.5,1.0900000000000105,0.48916924997711053,0.35717459103490823,0.0028016497809903447,-0.38786105689528605,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0729245979952198,1.0729245979952198,optimal,4.702000296674669e-06,False,0.02,0,False
222,4.44,2.569999999999989,1.5,1.0800000000000107,0.4876140474739681,0.3571955180188151,0.0033818676101823033,-0.38844451397226476,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0732774878615365,1.0732774878615365,optimal,4.783993063028902e-06,False,0.02,0,False
223,4.46,2.579999999999989,1.5,1.070000000000011,0.48605884497082563,0.3572164450027221,0.0039620854393742615,-0.3890279710492436,0.49999999999999994,0.0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,0.0,1.0736303777278535,1.0736303777278535,optimal,4.797002475243062e-06,False,0.02,0,False
224,4.48,2.5899999999999888,1.5,1.0600000000000112,0.48529981377809445,0.3572682825950701,0.004764455110755962,-0.3888949315307913,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0741870753405882,1.0741870753405882,optimal,4.664994776248932e-06,False,0.02,0,False
225,4.5,2.5999999999999885,1.5,1.0500000000000114,0.4847757183818795,0.35732924135056465,0.005632377784751475,-0.38855046678745647,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0748039129440696,1.0748039129440696,optimal,4.5870037865825e-06,False,0.02,0,False
226,4.5200000000000005,2.6099999999999883,1.5,1.0400000000000116,0.4842516229856646,0.35739020010605926,0.006500300458746987,-0.3882060020441216,0.49999999999999994,0.0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,0.0,1.0754207505475513,1.0754207505475513,optimal,4.435998562257737e-06,False,0.02,0,False
227,4.54,2.619999999999988,1.5,1.0300000000000118,0.4837275275894497,0.3574511588615539,0.007368223132742468,-0.3878615373007867,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.076037588151033,1.076037588151033,optimal,4.578003427013755e-06,False,0.02,0,False
228,4.5600000000000005,2.629999999999988,1.5,1.020000000000012,0.4832034321932348,0.3575121176170485,0.00823614580673798,-0.3875170725574518,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0766544257545145,1.0766544257545145,optimal,4.608999006450176e-06,False,0.02,0,False
229,4.58,2.6399999999999877,1.5,1.0100000000000122,0.48342235811823464,0.35760700183327787,0.009107042296762895,-0.38645502941354076,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.077374526648215,1.077374526648215,optimal,4.517998604569584e-06,False,0.02,0,False
230,4.6000000000000005,2.6499999999999875,1.5,1.0000000000000124,0.4839464535144496,0.35771581972088057,0.009979160175514179,-0.3850982665693912,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0781370392503988,1.0781370392503988,optimal,4.598994564730674e-06,False,0.02,0,False
231,4.62,2.6599999999999873,1.5,0.9900000000000126,0.4844705489106645,0.35782463760848326,0.010851278054265428,-0.38374150372524174,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0788995518525826,1.0788995518525826,optimal,4.550005542114377e-06,False,0.02,0,False
232,4.64,2.669999999999987,1.5,0.9800000000000129,0.4849946443068794,0.3579334554960859,0.011723395933016714,-0.38238474088109226,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.079662064454766,1.079662064454766,optimal,4.620000254362822e-06,False,0.02,0,False
233,4.66,2.679999999999987,1.5,0.9700000000000131,0.48551873970309434,0.3580422733836886,0.012595513811767996,-0.38102797803694277,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0804245770569498,1.0804245770569498,optimal,4.460998752620071e-06,False,0.02,0,False
234,4.68,2.6899999999999866,1.5,0.9600000000000133,0.48670848652276744,0.35817720882477094,0.013283265523170109,-0.379038931687775,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0811732592358978,1.0811732592358978,optimal,4.592999175656587e-06,False,0.02,0,False
235,4.7,2.6999999999999864,1.5,0.9500000000000135,0.4882636890259099,0.35832648331482264,0.013869796593674098,-0.3767027492966345,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.081914348241305,1.081914348241305,optimal,4.540997906588018e-06,False,0.02,0,False
236,4.72,2.709999999999986,1.5,0.9400000000000137,0.48981889152905234,0.3584757578048744,0.014456327664178082,-0.37436656690549397,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0826554372467123,1.0826554372467123,optimal,4.659996193367988e-06,False,0.02,0,False
237,4.74,2.719999999999986,1.5,0.9300000000000139,0.49137409403219473,0.35862503229492604,0.015042858734682049,-0.3720303845143535,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0833965262521192,1.0833965262521192,optimal,4.551999154500663e-06,False,0.02,0,False
238,4.76,2.7299999999999858,1.5,0.9200000000000141,0.49292929653533724,0.35877430678497774,0.015629389805186036,-0.3696942021232129,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0841376152575262,1.0841376152575262,optimal,4.511006409302354e-06,False,0.02,0,False
239,4.78,2.7399999999999856,1.5,0.9100000000000144,0.4950566170581665,0.3589346090174818,0.015905659889977247,-0.3668641574294811,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.084756656997434,1.084756656997434,optimal,4.492001608014107e-06,False,0.02,0,False
240,4.8,2.7499999999999853,1.5,0.9000000000000146,0.49759437007338236,0.35910282245652797,0.015959351441538424,-0.36367982021432305,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0852881430903532,1.0852881430903532,optimal,4.551999154500663e-06,False,0.02,0,False
241,4.82,2.759999999999985,1.5,0.8900000000000148,0.5001321230885982,0.3592710358955741,0.0160130429930996,-0.3604954829991649,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.085819629183272,1.085819629183272,optimal,4.640998668037355e-06,False,0.02,0,False
242,4.84,2.769999999999985,1.5,0.880000000000015,0.5026698761038142,0.35943924933462024,0.01606673454466078,-0.35731114578400675,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.086351115276191,1.086351115276191,optimal,4.474000888876617e-06,False,0.02,0,False
243,4.86,2.7799999999999847,1.5,0.8700000000000152,0.5052076291190299,0.35960746277366634,0.01612042609622196,-0.3541268085688487,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.08688260136911,1.08688260136911,optimal,4.5859997044317424e-06,False,0.02,0,False
244,4.88,2.7899999999999845,1.5,0.8600000000000154,0.5082174860389164,0.35976866893393006,0.015806236471228273,-0.35060123535353116,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0872091250374043,1.0872091250374043,optimal,4.715999239124358e-06,False,0.02,0,False
245,4.9,2.7999999999999843,1.5,0.8500000000000156,0.5116649026753295,0.3599233805431272,0.015151083804547475,-0.34675939462586863,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0873456835316555,1.0873456835316555,optimal,4.6489949454553425e-06,False,0.02,0,False
246,4.92,2.809999999999984,1.5,0.8400000000000158,0.5151123193117425,0.36007809215232434,0.014495931137866678,-0.3429175538982061,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0874822420259063,1.0874822420259063,optimal,4.6819986891932786e-06,False,0.02,0,False
247,4.94,2.819999999999984,1.5,0.8300000000000161,0.5185597359481555,0.36023280376152145,0.013840778471185906,-0.3390757131705438,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0876188005201572,1.0876188005201572,optimal,5.02200418850407e-06,False,0.02,0,False
248,4.96,2.8299999999999836,1.5,0.8200000000000163,0.5220071525845684,0.36038751537071856,0.013185625804505108,-0.3352338724428813,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0877553590144082,1.0877553590144082,optimal,4.866000381298363e-06,False,0.02,0,False
249,4.98,2.8399999999999834,1.5,0.8100000000000165,0.5258290450684511,0.3605181467421472,0.012162678447846062,-0.33118827115236843,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0876357794503646,1.0876357794503646,optimal,4.911998985335231e-06,False,0.02,0,False
250,5.0,2.849999999999983,1.5,0.8000000000000167,0.5300982281479248,0.3606200156073523,0.01070042076704349,-0.32689928918956074,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0872102572055786,1.0872102572055786,optimal,4.650995833799243e-06,False,0.02,0,False
251,5.0200000000000005,2.859999999999983,1.5,0.7900000000000169,0.534367411227399,0.3607218844725573,0.009238163086240864,-0.3226103072267529,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0867847349607924,1.0867847349607924,optimal,4.584995622280985e-06,False,0.02,0,False
252,5.04,2.869999999999983,1.5,0.7800000000000171,0.5386365943068729,0.3608237533377624,0.007775905405438237,-0.31832132526394497,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0863592127160064,1.0863592127160064,optimal,4.4769985834136605e-06,False,0.02,0,False
253,5.0600000000000005,2.8799999999999826,1.5,0.7700000000000173,0.5429057773863468,0.36092562220296737,0.006313647724635664,-0.3140323433011373,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.08593369047122,1.08593369047122,optimal,4.56900306744501e-06,False,0.02,0,False
254,5.08,2.8899999999999824,1.5,0.7600000000000176,0.5473846355086971,0.36099012077097625,0.004523021708091928,-0.3096462058950268,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0852318731669748,1.0852318731669748,optimal,4.563000402413309e-06,False,0.02,0,False
255,5.1000000000000005,2.899999999999982,1.5,0.7500000000000178,0.5521881517619552,0.3609967556530035,0.002223954397493696,-0.30510963425412396,0.49999999999999994,0.0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,0.0,1.0841022441577575,1.0841022441577575,optimal,4.702997102867812e-06,False,0.02,0,False
256,5.12,2.909999999999982,1.5,0.740000000000018,0.556991668015213,0.3610033905350307,-7.511291310445469e-05,-0.3005730626132214,0.49999999999999994,0.0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,0.0,1.08297261514854,1.08297261514854,optimal,4.635003278963268e-06,False,0.02,0,False
257,5.14,2.9199999999999817,1.5,0.7300000000000182,0.5617951842684711,0.36101002541705796,-0.0023741802237026875,-0.29603649097231866,0.49999999999999994,0.0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,0.0,1.0818429861393224,1.0818429861393224,optimal,4.826004442293197e-06,False,0.02,0,False
258,5.16,2.9299999999999815,1.5,0.7200000000000184,0.566598700521729,0.3610166602990852,-0.00467324753430092,-0.29149991933141595,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.080713357130105,1.080713357130105,optimal,4.3909967644140124e-06,False,0.02,0,False
259,5.18,2.9399999999999813,1.5,0.7100000000000186,0.5711966915418691,0.360978014713374,-0.007240509832459957,-0.2869379158328854,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.079313789223892,1.079313789223892,optimal,4.728994099423289e-06,False,0.02,0,False
260,5.2,2.949999999999981,1.5,0.7000000000000188,0.5753757272791118,0.3608470666357336,-0.010354477297574768,-0.28232407047072827,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0773639612584136,1.0773639612584136,optimal,4.72800456918776e-06,False,0.02,0,False
261,5.22,2.959999999999981,1.5,0.690000000000019,0.5795547630163544,0.36071611855809327,-0.013468444762689578,-0.277710225108571,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0754141332929352,1.0754141332929352,optimal,4.675996024161577e-06,False,0.02,0,False
262,5.24,2.9699999999999807,1.5,0.6800000000000193,0.5837337987535971,0.36058517048045297,-0.016582412227804388,-0.2730963797464139,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0734643053274566,1.0734643053274566,optimal,4.656001692637801e-06,False,0.02,0,False
263,5.26,2.9799999999999804,1.5,0.6700000000000195,0.5879128344908398,0.36045422240281255,-0.019696379692919087,-0.2684825343842568,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0715144773619782,1.0715144773619782,optimal,4.711000656243414e-06,False,0.02,0,False
264,5.28,2.9899999999999802,1.5,0.6600000000000197,0.5922109656999792,0.36027602285841237,-0.02301229877320461,-0.26388362183761727,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.069321919188635,1.069321919188635,optimal,5.107001925352961e-06,False,0.02,0,False
265,5.3,2.99999999999998,1.5,0.6500000000000199,0.5968380272600751,0.3599673192629596,-0.026885988981110102,-0.25932595230526506,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.066458963298324,1.066458963298324,optimal,4.775996785610914e-06,False,0.02,0,False
266,5.32,3.00999999999998,1.5,0.6400000000000201,0.6014650888201709,0.35965861566750684,-0.030759679189015454,-0.2547682827729131,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0635960074080129,1.0635960074080129,optimal,4.653003998100758e-06,False,0.02,0,False
267,5.34,3.0199999999999796,1.5,0.6300000000000203,0.6060921503802668,0.35934991207205413,-0.034633369396920945,-0.25021061324056093,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0607330515177018,1.0607330515177018,optimal,4.6389977796934545e-06,False,0.02,0,False
268,5.36,3.0299999999999794,1.5,0.6200000000000205,0.6107192119403627,0.35904120847660137,-0.03850705960482644,-0.24565294370820873,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.057870095627391,1.057870095627391,optimal,4.5769993448629975e-06,False,0.02,0,False
269,5.38,3.039999999999979,1.5,0.6100000000000207,0.615472320370077,0.3586890584187077,-0.042519928302743475,-0.24112620960464387,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0548072111047513,1.0548072111047513,optimal,4.5870037865825e-06,False,0.02,0,False
270,5.4,3.049999999999979,1.5,0.600000000000021,0.6207217383489213,0.35816583791495027,-0.047080812305088725,-0.23672128375192963,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0509571075923063,1.0509571075923063,optimal,4.462999640963972e-06,False,0.02,0,False
271,5.42,3.0599999999999787,1.5,0.5900000000000212,0.6259711563277655,0.3576426174111929,-0.05164169630743397,-0.2323163578992154,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0471070040798618,1.0471070040798618,optimal,4.665002052206546e-06,False,0.02,0,False
272,5.44,3.0699999999999785,1.5,0.5800000000000214,0.6312205743066095,0.35711939690743555,-0.05620258030977905,-0.22791143204650133,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.043256900567417,1.043256900567417,optimal,4.656001692637801e-06,False,0.02,0,False
273,5.46,3.0799999999999783,1.5,0.5700000000000216,0.6364699922854538,0.3565961764036782,-0.0607634643121243,-0.2235065061937871,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0394067970549723,1.0394067970549723,optimal,4.5769993448629975e-06,False,0.02,0,False
274,5.48,3.089999999999978,1.5,0.5600000000000218,0.6417957337688187,0.3560385154899086,-0.06540917980392508,-0.21913175799590692,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0354109565677634,1.0354109565677634,optimal,4.528003046289086e-06,False,0.02,0,False
275,5.5,3.099999999999978,1.5,0.550000000000022,0.6475932932801381,0.3552679502233323,-0.07057930813964199,-0.2149435625733679,0.49999999999999994,0.0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,0.0,1.0305141966001758,1.0305141966001758,optimal,4.608999006450176e-06,False,0.02,0,False
276,5.5200000000000005,3.1099999999999777,1.5,0.5400000000000222,0.653390852791458,0.354497384956756,-0.07574943647535909,-0.21075536715082874,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0256174366325883,1.0256174366325883,optimal,4.6770001063123345e-06,False,0.02,0,False
277,5.54,3.1199999999999775,1.5,0.5300000000000225,0.6591884123027777,0.35372681969017966,-0.08091956481107618,-0.2065671717282896,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0207206766650008,1.0207206766650008,optimal,4.572997568175197e-06,False,0.02,0,False
278,5.5600000000000005,3.1299999999999772,1.5,0.5200000000000227,0.6649859718140974,0.35295625442360334,-0.08608969314679327,-0.2023789763057504,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0158239166974135,1.0158239166974135,optimal,4.563000402413309e-06,False,0.02,0,False
279,5.58,3.139999999999977,1.5,0.5100000000000229,0.6708199322987357,0.35216471098966057,-0.0913003614412437,-0.19821008766470674,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0108439522483599,1.0108439522483599,optimal,4.57100395578891e-06,False,0.02,0,False
280,5.6000000000000005,3.149999999999977,1.5,0.5000000000000231,0.6770967712921006,0.3511179331860838,-0.09700426590030153,-0.19427609819853048,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0048516666081007,1.0048516666081007,optimal,4.550995072349906e-06,False,0.02,0,False
281,5.62,3.1599999999999766,1.5,0.4900000000000233,0.6833736102854655,0.350071155382507,-0.10270817035935936,-0.19034210873235424,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9988593809678412,0.9988593809678412,optimal,4.75299748359248e-06,False,0.02,0,False
282,5.64,3.1699999999999764,1.5,0.4800000000000235,0.68965044927883,0.34902437757893023,-0.10841207481841698,-0.18640811926617812,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9928670953275821,0.9928670953275821,optimal,4.636000085156411e-06,False,0.02,0,False
283,5.66,3.179999999999976,1.5,0.47000000000002373,0.695927288272195,0.34797759977535336,-0.11411597927747481,-0.18247412980000186,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9868748096873227,0.9868748096873227,optimal,4.70600207336247e-06,False,0.02,0,False
284,5.68,3.189999999999976,1.5,0.46000000000002395,0.7022094074875702,0.34692700680669963,-0.11982577434770023,-0.17854357575764804,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9808681332462488,0.9808681332462488,optimal,4.551999154500663e-06,False,0.02,0,False
285,5.7,3.1999999999999758,1.5,0.45000000000002416,0.7089033840198423,0.3455788309619909,-0.12599503708908566,-0.17488098477349448,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9737389743414298,0.9737389743414298,optimal,5.878006049897522e-06,False,0.02,0,False
286,5.72,3.2099999999999755,1.5,0.44000000000002437,0.7155973605521148,0.3442306551172822,-0.13216429983047132,-0.17121839378934076,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9666098154366108,0.9666098154366108,optimal,4.578003427013755e-06,False,0.02,0,False
287,5.74,3.2199999999999753,1.5,0.4300000000000246,0.7222913370843871,0.3428824792725734,-0.13833356257185694,-0.16755580280518703,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9594806565317917,0.9594806565317917,optimal,4.677996912505478e-06,False,0.02,0,False
288,5.76,3.229999999999975,1.5,0.4200000000000248,0.7289853136166591,0.3415343034278647,-0.14450282531324238,-0.16389321182103347,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9523514976269729,0.9523514976269729,optimal,4.729998181574047e-06,False,0.02,0,False
289,5.78,3.239999999999975,1.5,0.410000000000025,0.7356792901489315,0.340186127583156,-0.150672088054628,-0.16023062083687978,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.945222338722154,0.945222338722154,optimal,4.8720030463300645e-06,False,0.02,0,False
290,5.8,3.2499999999999747,1.5,0.4000000000000252,0.7427170894842838,0.33853098582735613,-0.15722691648319734,-0.15682801896668697,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.9369794992404696,0.9369794992404696,optimal,4.642999556381255e-06,False,0.02,0,False
291,5.82,3.2599999999999745,1.5,0.39000000000002544,0.7497732260358013,0.3368594725562973,-0.16380230841508397,-0.15343928318257294,0.4875000000000318,0.0,0.4875000000000318,0.0,0.4875000000000318,0.4875000000000318,0.0,0.9307247923165333,0.9307247923165333,optimal,4.601002729032189e-06,False,0.02,0,False
292,5.84,3.2697499999999753,1.5,0.3802500000000246,0.7566529591735319,0.33522974711701464,-0.17021331554867444,-0.1501352657930612,0.4753125000000308,0.0,0.4753125000000308,0.0,0.4753125000000308,0.4753125000000308,0.0,0.9247847248043093,0.9247847248043093,optimal,4.558998625725508e-06,False,0.02,0,False
293,5.86,3.279256249999976,1.5,0.3707437500000239,0.7633606989828186,0.3336407648137142,-0.17646404750392464,-0.14691384883828756,0.4634296875000299,0.0,0.4634296875000299,0.0,0.4634296875000299,0.4634296875000299,0.0,0.9191436160514085,0.9191436160514085,optimal,4.606998118106276e-06,False,0.02,0,False
294,5.88,3.288524843749977,1.5,0.36147515625002313,0.7699007452968736,0.3320915070679962,-0.18255851116029392,-0.14377296730738304,0.4518439453125289,0.0,0.4518439453125289,0.0,0.4518439453125289,0.4518439453125289,0.0,0.91378656327094,0.91378656327094,optimal,4.613000783137977e-06,False,0.02,0,False
295,5.9,3.2975617226562273,1.5,0.35243827734377264,0.7764790770029627,0.3303609946654048,-0.18872965267009195,-0.14088152282267868,0.4405478466797158,0.0,0.4405478466797158,0.0,0.4405478466797158,0.4405478466797158,0.0,0.9079385419077948,0.9079385419077948,optimal,4.583998816087842e-06,False,0.02,0,False
